ship_name,file_path_1,date_seg_1,file_path_2,date_seg_2
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg029.mat,20170723_29,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20161009_seg004.mat,20161009_4
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg030.mat,20170723_30,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg064.mat,20171230_64
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg031.mat,20170723_31,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg015.mat,20171230_15
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg032.mat,20170723_32,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg032.mat,20170419_32
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg033.mat,20170723_33,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg078.mat,20171230_78
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg034.mat,20170723_34,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg031.mat,20171230_31
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg035.mat,20170723_35,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20161009_seg023.mat,20161009_23
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg036.mat,20170723_36,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg064.mat,20170419_64
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg038.mat,20170723_38,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg033.mat,20170419_33
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg039.mat,20170723_39,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg006.mat,20171230_6
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg040.mat,20170723_40,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg066.mat,20171230_66
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg041.mat,20170723_41,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg020.mat,20171230_20
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg044.mat,20170723_44,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg016.mat,20171230_16
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg045.mat,20170723_45,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg023.mat,20170419_23
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg046.mat,20170723_46,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20161009_seg002.mat,20161009_2
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg048.mat,20170723_48,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg080.mat,20171230_80
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg049.mat,20170723_49,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg030.mat,20171230_30
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg050.mat,20170723_50,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg087.mat,20171230_87
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg051.mat,20170723_51,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg075.mat,20170419_75
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg052.mat,20170723_52,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg018.mat,20171230_18
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg054.mat,20170723_54,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170121_seg001.mat,20170121_1
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg055.mat,20170723_55,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg011.mat,20170419_11
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg057.mat,20170723_57,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg054.mat,20170419_54
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg058.mat,20170723_58,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20161009_seg012.mat,20161009_12
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg060.mat,20170723_60,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg098.mat,20170419_98
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg061.mat,20170723_61,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg037.mat,20170419_37
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg062.mat,20170723_62,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg023.mat,20171230_23
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg066.mat,20170723_66,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg039.mat,20170419_39
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg067.mat,20170723_67,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg007.mat,20171230_7
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg068.mat,20170723_68,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg047.mat,20171230_47
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg071.mat,20170723_71,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg052.mat,20171230_52
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg072.mat,20170723_72,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg003.mat,20171230_3
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg074.mat,20170723_74,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg068.mat,20171230_68
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg075.mat,20170723_75,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg053.mat,20170419_53
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg076.mat,20170723_76,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg048.mat,20171230_48
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg077.mat,20170723_77,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20161009_seg009.mat,20161009_9
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg078.mat,20170723_78,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20161009_seg005.mat,20161009_5
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg083.mat,20170723_83,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg002.mat,20170419_2
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg084.mat,20170723_84,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg084.mat,20171230_84
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg085.mat,20170723_85,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg097.mat,20170419_97
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg086.mat,20170723_86,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg041.mat,20171230_41
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg087.mat,20170723_87,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg100.mat,20170419_100
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg088.mat,20170723_88,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg036.mat,20170419_36
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg089.mat,20170723_89,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg083.mat,20171230_83
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg090.mat,20170723_90,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg039.mat,20171230_39
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg092.mat,20170723_92,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20171230_seg070.mat,20171230_70
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg093.mat,20170723_93,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg006.mat,20170419_6
AMAGI_GALAXY,deepship_baseline_mat\Tanker\AMAGI_GALAXY-82-20170723_seg095.mat,20170723_95,deepship_baseline_mat\Tanker\AMAGI_GALAXY-89-20170419_seg013.mat,20170419_13
